x_m,y_m,z_m
2.520850570539901470e-01,-1.762466382690023869e-01,3.558957519845706297e-01
-5.218832809324749911e-02,4.812732834527457676e-02,1.630569475842748861e-01
-8.386753937493861277e-02,-1.157400037702417395e-01,1.432757151790978178e-01
-3.168744464451717091e-01,4.103573105483101363e-02,-2.583415898899373842e-01
-3.764495067805763429e-02,1.658264835862378883e-01,5.805834712665851605e-01
7.644283482559514897e-02,-2.839002973069129077e-01,-7.263534930207291018e-02
1.346262638354567553e-01,1.709954019869065200e-01,1.750568103339620041e-01
-3.551392272445395848e-02,1.024226001254623514e-01,-1.841315733606277982e-01
-8.536101965157505411e-02,-3.226897474470687144e-02,1.447802431324662353e-01
-1.402669325420227535e-02,-1.496166059643359580e-01,1.235072779525263620e-01
7.207267534666506048e-02,-2.655877429607994000e-01,-2.924942377568734986e-01
-1.476522602188892475e-01,-1.816341969947684043e-01,-1.800607573751014379e-01
7.750857414396951361e-02,-5.369156690733741660e-02,1.357974564647025650e-01
4.397908592782658332e-01,-4.701143916856114630e-02,-4.552809865782819765e-02
2.152188905964486088e-02,-2.601285006258441390e-02,8.271306479246820498e-02
1.629433395574343413e-01,5.293983222486274565e-02,1.303504943050812215e-01
2.588171500766441868e-01,2.988614915890588572e-02,2.280153668260667676e-02
1.426152050208724098e-01,1.143525174102874853e-01,-3.521315717462039085e-01
-1.163604074708806876e-02,4.051732787035425970e-02,8.913794847632861007e-02
7.800404500092103510e-02,-5.413995161843013215e-02,6.386616478421341947e-02
9.305557753493154394e-02,1.136706827868263492e-01,7.531417852754908326e-02
-2.792295639342406988e-02,-9.455683459303855509e-02,-4.092444632779950603e-02
7.816392038693649458e-02,1.743266067243718631e-01,8.150773868259181265e-02
-4.265254415629151641e-01,4.295422488753994870e-03,-1.483769345799569317e-01
-3.247053435874414085e-01,4.608095660413966121e-02,3.473601430637045517e-01
-1.812210420977326542e-01,2.865316359695222470e-01,-1.608329805907734722e-01
-8.689442840858331574e-02,-3.369528762515527354e-01,-1.933916505935512065e-01
7.945975084721740300e-02,-2.071518862540870365e-01,1.228753156487724096e-01
-1.259997741657863379e-01,1.797335562348289228e-01,5.106743511739076924e-01
3.378357772007704596e-01,-4.994572036126118664e-02,-2.376114780861665055e-01
6.976753671711058424e-02,1.111711416683717757e-01,1.130426489751776842e-01
1.974188762459167523e-01,-1.316573960256852138e-01,1.408333924309894403e-01
1.110044328538109179e-02,-2.713224353616050522e-01,-9.901574167258014869e-02
-7.902610642577390099e-02,1.840449056310899389e-01,1.168811300852593132e-01
2.838920232299693147e-01,3.145497873431630786e-01,1.278048187273090885e-01
-1.565939395123586153e-01,-1.967397897617491342e-01,2.410606017542770152e-01
7.925896167398420455e-02,-9.267378492584833760e-03,4.713713974659531347e-01
7.900469372898201448e-02,8.448184516020953994e-02,6.104307036313632029e-01
-2.969211237274552717e-01,4.768072605683578574e-02,-8.993929857439131315e-02
1.030395025121967623e-01,5.821634923492484404e-02,1.277248338465068467e-01
-1.079250891362420889e-01,-4.209124154496652476e-02,5.610758424341796835e-02
4.644463795244899856e-02,-3.171491065794851960e-01,2.186157259562178934e-01
-9.576418720390898753e-02,1.636308104757829007e-01,5.440748018279485398e-01
1.134299803048922639e-01,-1.598851718981783299e-01,1.229075455708047160e-01
1.064130434264268787e-01,-6.907323073833716853e-02,5.937920098100097910e-01
4.060092006691005118e-01,-1.686874674651638595e-01,-9.549011617823353892e-02
7.797511653083899485e-02,-1.901480326858130121e-01,4.415150489154557323e-01
2.307913383646078564e-01,2.278578801189881653e-01,-2.299972039677432578e-01
1.463824011705106010e-01,-1.358628995802140804e-01,-3.199265140875449664e-01
1.127544279797388499e-01,2.672320256050211840e-01,-5.900117254770217978e-02
2.616881846422818847e-01,1.386487309328024789e-02,-1.786028846450408158e-01
-5.054422251869508664e-02,4.367666786476027685e-01,-1.270348152483795900e-01
3.563089271681993409e-02,2.661604538814598131e-01,-2.857834207329598142e-01
-2.286877741197735070e-01,2.130827824214500885e-02,-3.310582024431649728e-01
-3.440284331676251584e-01,2.764134163442322906e-02,-2.486776628180948634e-01
1.204765923338477762e-01,-1.671497465682184047e-01,-8.751166297598320098e-02
3.475416144637925864e-02,2.289049026108169738e-01,3.843139678700711048e-01
-2.066405016056613031e-01,-8.932066608682980025e-02,-2.283429994177968991e-01
-1.150666858938853704e-01,1.341877997619807805e-01,1.566408001435067032e-01
2.242397717473917085e-01,2.618885102265235409e-01,1.152277377505397105e-01
6.406864101166781511e-05,6.673064060001578091e-02,1.616356412368342432e-01
1.945032610258687067e-01,1.318084490005495268e-01,-2.616485678734845055e-02
1.507520475738913512e-01,-8.290828126608135173e-02,5.046713556277213075e-02
3.044078439505201739e-03,-3.272965829816685823e-01,4.182908221463176313e-01
-2.589266525620664838e-01,-4.008663328948957050e-01,1.486797915201713005e-01
3.555464477067751816e-01,-2.249771155174362658e-01,2.778334117284326221e-01
1.631053353746070855e-01,5.060224467927018632e-04,5.627712826203226104e-01
1.784480165743533020e-01,1.412982694865441979e-01,1.213955252965841225e-01
3.888642590661113563e-02,4.936160333475284046e-02,1.568625605151450220e-01
1.171945737432871365e-01,-1.771380735594944855e-01,-6.288070216269946167e-02
6.759057547700650370e-02,1.185737413434699572e-02,2.395854978987526918e-01
-1.177183085886865932e-01,-9.090286606173958450e-02,-2.585894852997732141e-01
1.475115333288755659e-01,1.867341538337809193e-02,-8.515587080184844337e-02
7.559594098189748035e-02,9.537840991043389227e-02,2.605222438410630392e-01
-4.305333756591058769e-01,1.623080442786517252e-01,3.681632112418176117e-02
2.314476754274599063e-02,-7.111023427746911152e-02,8.020416342335659476e-02
5.499294414797398223e-02,-1.509682842776380041e-01,1.252392911403571452e-01
-2.330178049290355935e-02,-2.866195935509978643e-01,4.839636935787593464e-01
-2.622080589036479559e-01,5.127220176542919561e-02,5.387929370332107393e-01
3.578520033521709331e-01,2.509894527617200222e-01,3.906364004640717341e-02
1.127258248587224149e-02,3.423998834949641690e-02,-5.438451586622046474e-03
-1.708189760085969400e-01,1.322266543563341452e-02,1.577137453860788796e-01
-2.388352110643793269e-01,2.184753205128086295e-01,2.277334665410772341e-01
3.393576485153161626e-02,-1.868246821008652525e-01,-4.241709321684421913e-03
2.037556831745932773e-01,2.155527890736832763e-01,2.048475919947559398e-01
-8.864067293069870235e-03,2.227061024036451065e-01,4.768276921537257795e-01
-1.994992376005041979e-01,1.738064275514490942e-01,4.280546397102205081e-01
-1.540510999745320075e-01,-1.541838852142060068e-01,4.795008866282553517e-01
-1.305797058060408078e-01,2.730296226476475741e-01,-2.203483301971758679e-01
1.931276633266169884e-02,5.219758392406490671e-03,1.665027004788674214e-01
6.056572242502324122e-02,4.008762244351193882e-01,3.436522201639383156e-01
4.786496679745715077e-02,-5.625256970068024526e-02,4.059060498798457151e-02
2.668141670180839697e-01,-6.150394922271151810e-02,5.058221516603083057e-01
-2.718484119558127188e-01,-3.053156006902764674e-01,-1.409229342924518957e-01
-2.299405136387417115e-01,1.361001399608526008e-01,-2.106892664236300061e-01
4.965480801260580002e-02,1.877991408575753751e-01,1.974788637213370501e-01
3.977082806315139774e-01,-3.820110132900709360e-02,-1.903044169430459509e-01
3.159245241825715117e-02,2.442563211592801431e-01,5.957538212444948855e-02
2.431150055488080219e-01,-2.657947446414965498e-01,3.583932670305085000e-01
-2.723920281551490963e-02,4.149274618904494338e-01,2.401002882651055159e-01
2.534404416657010661e-01,1.123212825249680913e-01,-1.684827521378899073e-01
-5.691711321041348359e-02,-2.108854792478191686e-01,-3.099005834477429611e-01
-1.052316833738958790e-01,1.308475886226276586e-01,7.637249422064151458e-03
-3.364382855693165419e-02,-3.325509011021655081e-01,4.974600688156880501e-01
-3.993292175817862999e-01,-9.942069060294204952e-02,-1.652844795329062311e-01
2.219137374693581632e-01,5.808990228387044680e-02,5.653588094186636770e-01
1.982125228368600556e-01,-5.255000086017395933e-02,2.229512086998313158e-01
-4.166685467692498451e-02,-8.868370475956185994e-02,6.095689899210936513e-01
1.209477318874545015e-01,1.072675615679332672e-01,-2.621378047557032520e-01
2.127705901535636157e-01,1.558315699557450418e-01,2.060762209817877111e-01
-3.394032610906141390e-01,2.436384028069552010e-02,1.004330542525125325e-01
6.935241078670874304e-02,7.125981704502228065e-02,-3.251000084787671052e-02
-3.204338577083970518e-01,-3.831662469084988198e-01,7.548757552888747668e-02
2.908271596765260592e-01,-2.552688471545279114e-01,-1.916149539147398995e-01
-2.774848464895280920e-01,3.340363665877424948e-01,5.139761457156801633e-02
1.560475631648557404e-01,1.214558670783500230e-02,7.432793484602762124e-02
1.303418992160037537e-01,1.244399377352685063e-02,4.368894280859923068e-02
-3.966135930295749956e-02,-6.053470295418343639e-02,-3.811094996085228614e-01
3.167791879213821549e-02,1.628319854964718205e-01,-3.368340049497726696e-01
-3.594400816928695064e-01,3.003664323270734959e-01,4.640734598434541336e-02
4.195740886578889217e-01,2.189412584005391016e-01,-3.173341277836153052e-03
1.836644966934876735e-02,-4.573739649287877906e-01,2.022842714952498011e-01
2.683508053397642285e-02,-9.367012582186742820e-02,6.094810418820044706e-01
1.299718245394743954e-01,-2.125393670299485782e-01,1.282581173560211618e-01
-3.613412389273918390e-01,1.278781471505544554e-01,4.087692995723862799e-02
3.613725795654349621e-02,2.598267053104065250e-01,4.123338265527903834e-01
6.023223090630348137e-02,1.095368515697250494e-01,5.997161070827817797e-01
3.308433427190321519e-02,5.131314293073828414e-02,5.689191340452091072e-01
-3.100753158542734339e-02,-2.114963372779269518e-02,8.154890894110708444e-02
-2.239096927233303475e-03,-9.651381183192292434e-02,-3.279422684093367124e-01
-9.156222458858109814e-02,3.541854329569575910e-01,2.362597589885755689e-01
-1.368321370697379302e-01,5.947059381721349347e-02,1.849897913246620618e-01
-6.238166730961552248e-02,4.613891116474055226e-02,1.586736082362542877e-01
-6.074634680362116235e-03,-4.090171903008972265e-01,1.979834383247278465e-02
2.531725023900883720e-01,-1.988109178047985648e-01,4.639094105797922918e-01
-6.364835400069547566e-02,-3.150424523139404576e-01,3.845420144331689327e-01
4.953894381174775430e-02,1.056538368535217820e-01,3.018711225693168979e-02
-1.927151734733046490e-02,-1.557888532829154182e-01,4.283705527976600091e-01
2.527805061393696706e-02,4.909292338759227436e-02,1.024096375518383645e-01
-3.433358949619775419e-02,-2.214737167857973033e-01,4.952433183022634799e-01
-7.718119989225732946e-02,1.471240178804471277e-01,1.335537608930422171e-01
-3.571082965874276122e-02,2.287520739059408642e-04,7.110989821863261673e-02
2.442522125098804675e-02,-5.636305652036868730e-02,1.131096837550278900e-01
-1.678947653459000322e-01,-1.413837298846233048e-01,-3.896643968762569799e-02
1.841866541093901966e-02,-2.970505593860018334e-01,5.268414670230721075e-01
-1.629656459573705918e-01,3.391080424736316323e-01,1.185264982322277449e-01
-1.879867942657199309e-01,3.690882697224837083e-01,2.288079140287154201e-01
-2.193706838172528040e-02,1.237642530131215918e-01,1.691449495835486705e-01
-7.437474293970686157e-02,-1.783505138279115054e-04,1.667942361593484635e-01
-1.471977861287191401e-02,6.930829310367060681e-02,-3.757508473971457041e-01
3.001637704778893911e-01,1.742005030671025523e-01,4.435338017086621898e-01
-6.221046040592297793e-02,1.595276076614642047e-01,-3.257202327327523017e-01
-6.874704595544063601e-02,1.317151074173489034e-01,3.048615845265591484e-01
1.821899794384258808e-01,-2.275492957103433800e-01,8.146893405348834549e-02
-2.600632748759393320e-03,1.198722852503938952e-02,-6.414135651680050176e-02
5.984380607522756662e-02,1.413521808962589221e-01,9.989798574527006259e-02
-3.806411243972537828e-01,-5.296492376741154806e-02,-1.774360985996710771e-01
-3.101731611072532924e-01,-1.536412793591162007e-01,3.831684015191301751e-01
-2.584128035214469099e-01,-1.249174516500302368e-01,-6.051127512209659998e-03
4.384862863155259555e-02,-2.220662049743217237e-01,7.486313739871185147e-02
2.784123140609000568e-01,2.476522715553845511e-01,3.550304206812295305e-01
4.462724574334227257e-03,-2.260744565727032807e-01,2.006171700798383417e-01
-3.411116817147295116e-02,-7.571117883405670268e-02,1.193201139090638019e-01
-1.501879900482814001e-01,2.795724876081431831e-01,-8.326750556406178894e-02
5.730881366177088820e-02,-2.120346512637140135e-01,5.735824233482043066e-01
-1.233406664157881139e-01,1.508744035677727358e-01,4.213472548936528228e-02
3.399358970732428709e-02,-1.197054941586743471e-01,6.062228249561647520e-01
-1.294829231542550252e-01,-2.672031156816651043e-01,-8.236218202889764028e-02
-2.703959804154436597e-01,8.791673856707113432e-02,-1.454946654909713422e-01
3.506448848072460378e-02,7.856188733322477802e-02,6.751625220715697095e-02
1.356538830108002525e-01,3.661395590933225197e-02,-3.547519115409338841e-01
-1.419298096114434693e-01,7.817980434160769210e-02,3.166909729948420016e-01
8.149678340027231849e-02,-1.022449285507009975e-02,1.155685713005948634e-01
1.311856442528969158e-01,2.460315460179258173e-01,3.494697797255812977e-01
1.791523437565933907e-02,4.480873333606055081e-02,4.470312886348242615e-02
-1.667594818910298482e-01,-9.444219763738406770e-02,3.228376132865933834e-01
-3.296827448104207303e-02,-4.452580062696089025e-03,1.699834539895219709e-01
3.443657533446145558e-02,-2.262008042727897961e-01,-2.368899562015431837e-01
-1.662496361770630926e-01,1.250313237497141863e-02,5.534165655225863345e-01
-1.940969028004851937e-01,-2.051406852877013520e-01,-5.224769472782570673e-03
-2.736698111138702316e-01,2.485804652520754721e-01,3.776139951520491311e-01
-2.630740241884498287e-01,9.282685006443565368e-02,5.396921160605169243e-01
-1.126955042863381495e-01,-7.350077782387164083e-02,1.591150636366550908e-01
1.171726830173856898e-01,2.513777876577018011e-01,4.871384715186292125e-01
-2.015169741471298237e-01,4.980587931186356010e-02,1.964599012932135569e-01
5.221017095533220936e-02,-1.115889595280074136e-02,1.308958652749711016e-01
-1.350314095207949538e-01,-1.959219729953523836e-01,4.498602516389851869e-01
1.349930100657336096e-01,2.574257870657456482e-01,-2.393030951949813578e-01
-3.550127212640703522e-01,-2.422528062283246519e-01,3.689124220931667142e-01
-3.025717314906335442e-01,-1.553132583948573786e-01,2.509683848447937238e-01
5.893134289001945858e-02,-1.114985877890232735e-01,8.553304878522255406e-02
-2.156895772963229596e-01,2.025700833502097065e-01,5.038597577008041561e-01
-2.631551780551524278e-01,-9.567022549963813405e-02,2.924036166112134114e-02
1.853009936271441532e-02,-1.090640471495573846e-03,1.708002277801846658e-01
1.266638473903088369e-01,3.771296148254215108e-01,1.249405222223993472e-01
2.400366179621035712e-02,9.120168807710499204e-02,-3.164670542299344858e-01
-3.338297635341432312e-01,-1.956253162437148474e-01,-3.951768305332248321e-02
-3.132439838402136661e-02,1.153303200987942367e-01,-3.711626514215847772e-01
1.717448667393480510e-01,-1.028741996815509818e-01,2.764447105354965115e-02
-1.190300320948617201e-02,1.233679828972791825e-02,1.666572139037602318e-01
-6.949171775704841847e-02,-5.642226706181466961e-02,6.075659352706114236e-01
3.285304962607051849e-01,-2.207665496473917577e-01,3.822541203692292333e-01
-3.563800127415551744e-01,1.477224133790502048e-01,-1.908974466109389090e-01
1.523862233741006267e-01,3.404890939905666492e-01,-1.549165994371163313e-01
1.802574658653258721e-01,1.760725961365479653e-01,2.432531355125732153e-01
8.973904923933381794e-02,1.052098134634579241e-01,8.061721544132476047e-03
2.869469420872762869e-02,2.028708455371080466e-01,2.187104168048331632e-01
1.341371293913383167e-01,1.344607902077584183e-01,1.904832772475952285e-01
-4.050607504074422299e-02,2.827616787260698317e-01,2.678142279054758212e-01
-1.136794167073538614e-01,-9.833602657121431889e-02,1.663190041033115740e-01
8.079224157837314180e-02,2.394644807743569193e-01,3.628939724301828706e-02
-1.821607859333791435e-01,2.195653416293414928e-01,9.180809823572705364e-02
1.367452659798763515e-01,-3.694990849969154167e-01,2.831325050614911243e-01
1.661955763845602008e-01,-4.520941270686442554e-02,-1.338402354940997629e-01
1.935648675913620720e-01,1.689526714261763672e-03,5.510978813107851870e-01
9.059640491014528396e-03,-7.284218072675688327e-02,2.946429197638332775e-01
